file,tags
2700.png,['Position of Point Feature']
2701.png,['Minor Light']
2702.png,['Beacon']
2703.png,['Minor Light']
2704.png,['Danger Circle']
2705.png,"['Dangerous Wreck, Depth Unknown']"
2706.png,['Position of Point Feature']
2707.png,['Telecommunication Tower']
2708.png,['Position of Point Feature']
2709.png,['Position of Point Feature']
271.png,['Platform']
2710.png,['Position of Point Feature']
2711.png,"['Cone topmark', 'Red', 'Minor Light']"
2712.png,"['Cone topmark', 'Red', 'Beacon']"
2713.png,"['Green', 'Lighted Beacon', 'Beacon represented as a star']"
2714.png,"['Green', 'Can topmark', 'Beacon']"
2715.png,['Minor Light']
2716.png,['Beacon']
2717.png,['Minor Light']
2718.png,['Position of Point Feature']
2719.png,['Position of Point Feature']
272.png,['Platform']
2720.png,['Floodlighting of a structure']
2721.png,['Danger Circle']
2722.png,"['Barrel Buoy', 'White with Blue Horizontal Band(s)']"
2723.png,['Position of Point Feature']
2724.png,"['Bi-Directional Radio Reporting Point', 'area boundary']"
2725.png,"['Pillar Buoy', 'White with Blue Horizontal Band(s)']"
2726.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2727.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2728.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2729.png,['Position Circle']
273.png,"['Platform', 'Platform']"
2730.png,['Position Circle']
2731.png,['Minor Light']
2732.png,['Minor Light']
2735.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']"
2736.png,"['Red', None, 'Pillar Buoy', 'Cone topmark']"
2737.png,"['Light Flare', 'Pillar Buoy', 'Double cone topmark points upwards', 'Black/Yellow']"
2738.png,"['Double cone topmark points together', 'Yellow/Black/Yellow', 'Light Flare', 'Pillar Buoy']"
2739.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']"
274.png,['Platform']
2740.png,"['Light Flare', 'Pillar Buoy', 'Red', 'Cone topmark']"
2741.png,"['Pillar Buoy', 'Light Flare', 'Black/Yellow', 'Double cone topmark points upwards']"
2742.png,"['Light Flare', 'Yellow/Black/Yellow', 'Double cone topmark points together', 'Pillar Buoy']"
2743.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']"
2744.png,"['Red', 'Pillar Buoy', 'Light Flare', 'Cone topmark']"
2745.png,"['Light Flare', 'Red', 'Pillar Buoy', 'Can topmark']"
2746.png,"['Light Flare', 'Red', 'Pillar Buoy', 'Cone topmark']"
2747.png,"['Light Flare', 'Pillar Buoy', 'Double cone topmark points upwards', 'Black/Yellow']"
2748.png,"['Light Flare', 'Pillar Buoy', 'Double cone topmark bases together', 'Yellow/Black/Yellow']"
2749.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
275.png,['Platform']
2750.png,"['Red', 'Light Flare', 'Pillar Buoy', 'Cone topmark']"
2751.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
2752.png,"['Red', 'Pillar Buoy', 'Light Flare', 'Cone topmark']"
2753.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
2754.png,"['Light Flare', 'Red', 'Pillar Buoy', 'Cone topmark']"
2755.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
2756.png,"['Pillar Buoy', 'Light Flare', 'Red', 'Cone topmark']"
2757.png,['Pillar Buoy']
2758.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']"
2759.png,"['Light Flare', 'Pillar Buoy', 'Red', 'Cone topmark']"
276.png,[None]
2760.png,['Pillar Buoy']
2761.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
2762.png,"['Red', 'Light Flare', 'Pillar Buoy', 'Cone topmark']"
2763.png,['Can Buoy']
2764.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2765.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2766.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2767.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2768.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2769.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
277.png,[None]
2770.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2771.png,['Minor Light']
2772.png,['Vertical clearance']
2773.png,"['Dangerous Wreck, Depth Unknown']"
2774.png,"['Power', 'Submarine Cable', 'Submarine Cable']"
2775.png,"['Submarine Cable', 'Submarine Cable', 'Power']"
2776.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2777.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2778.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2779.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
278.png,['Platform']
2780.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2781.png,"['Position of Point Feature', 'Yellow']"
2782.png,['Position Circle']
2783.png,['Position of Point Feature']
2784.png,['Position Circle']
2785.png,['Offshore Platform']
2786.png,['Underwater Hazard']
2787.png,"['Yellow', 'Radar Reflector', 'Superbuoy']"
2788.png,['Superbuoy']
2789.png,['Minor Light']
279.png,"['Pillar Buoy', 'Ball topmark', 'Red/White', 'Major Light']"
2790.png,"['Dangerous Wreck, Depth Unknown']"
2791.png,['Fish Haven']
2792.png,['Underwater Hazard']
2793.png,['Position Circle']
2794.png,['Danger Circle']
2795.png,['Fish Haven']
2796.png,['Position of Point Feature']
2797.png,['Position of Point Feature']
2798.png,"['Yellow', 'Conical Buoy']"
2799.png,['Position of Point Feature']
28.png,['Isolated danger beacon on a paper chart']
280.png,['Beacon']
2800.png,['Position of Point Feature']
2801.png,['Dashed Line Circle']
2802.png,['Minor Light']
2803.png,['Position of Point Feature']
2804.png,['Position Circle']
2805.png,['Position of Point Feature']
2806.png,['Position of Point Feature']
2807.png,['Position of Point Feature']
2808.png,['Position of Point Feature']
2809.png,['Pillar Buoy']
281.png,['Major Light']
2810.png,"['Light Flare', 'Major Light']"
2811.png,"['Light Flare', 'Minor Light']"
2812.png,"['Light Flare', 'Major Light']"
2813.png,"['Light Flare', 'Major Light']"
2814.png,"['Light Flare', 'Major Light']"
2815.png,"['Light Flare', 'Minor Light']"
2816.png,"['Light Flare', 'Major Light', 'area boundary']"
2817.png,['Religious Building (Non-Christian)']
2818.png,"['Light Flare', 'Major Light']"
2819.png,"['Light Flare', 'Major Light']"
282.png,['Beacon']
2820.png,"['Light Flare', 'Major Light']"
2821.png,"['Light Flare', 'Major Light']"
2822.png,"['Light Flare', 'Major Light']"
2823.png,"['Light Flare', 'Major Light']"
2824.png,"['Light Flare', 'Major Light']"
2825.png,"['Light Flare', 'Major Light']"
2826.png,"['Light Flare', 'Major Light', 'area boundary']"
2827.png,['Religious Building (Non-Christian)']
2828.png,['Designated Anchor Berth']
2829.png,['Designated Anchor Berth']
283.png,"['Red/White', 'Pillar Buoy', 'Ball topmark']"
2830.png,['Designated Anchor Berth']
2831.png,['Designated Anchor Berth']
2832.png,['Designated Anchor Berth']
2833.png,['Designated Anchor Berth']
2834.png,['Designated Anchor Berth']
2835.png,['Designated Anchor Berth']
2836.png,"['Quarantine', 'Reported Anchorage']"
2837.png,['Designated Anchor Berth']
2838.png,['Designated Anchor Berth']
2839.png,['Designated Anchor Berth']
284.png,"['Beacon', 'Major Light']"
2840.png,['Designated Anchor Berth']
2841.png,['Designated Anchor Berth']
2842.png,['Designated Anchor Berth']
2843.png,['Designated Anchor Berth']
2844.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2845.png,"['Yellow', '“X” topmark', 'Conical Buoy']"
2846.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2847.png,"['Yellow', 'Conical Buoy', '“X” topmark']"
2848.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2849.png,"['Platform', 'Light Flare']"
285.png,"['Pillar Buoy', 'Black/Red/Black', 'Double ball topmark', 'Dangerous Wreck, Depth Unknown']"
2850.png,['Minor Light']
2851.png,['Minor Light']
2852.png,"['Can topmark', 'Green', 'Pillar Buoy']"
2853.png,"['Red', 'Cone topmark', 'Pillar Buoy']"
2854.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2855.png,['Fish Haven']
2856.png,['Fish Haven']
2857.png,['Fish Haven']
2858.png,['Sandy Shore Line']
2859.png,['Fish Haven']
286.png,['Rock']
2860.png,"['Minor Light', 'Offshore Platform', 'Light Flare']"
2861.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2862.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2863.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2864.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2865.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2866.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2867.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2868.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2869.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
287.png,['Danger Circle']
2870.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2871.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2872.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2873.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2874.png,['Fish Haven']
2875.png,['Minor Light']
2876.png,['Minor Light']
2877.png,['Stranded Wreck']
2878.png,"['Floating Windmill', 'Position Circle']"
2879.png,['Foul Ground']
288.png,"['Cone topmark', 'Conical Buoy', 'Radar Reflector']"
2880.png,"['Dangerous Wreck, Depth Unknown']"
2881.png,['Danger Circle']
2882.png,"['Light Flare', 'Platform']"
2883.png,"['Dangerous Wreck, Depth Unknown']"
2884.png,['Stranded Wreck']
2885.png,['Minor Light']
2886.png,['Position of Point Feature']
2887.png,['Chimney']
2888.png,['Chimney']
2889.png,['Position of Point Feature']
289.png,"['Can Buoy', 'Can topmark', 'Radar Reflector']"
2890.png,['Position of Point Feature']
2891.png,['Foul Ground']
2892.png,"['Dangerous Wreck, Depth Unknown']"
2893.png,['Position Circle']
2894.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
2895.png,['Danger Circle']
2896.png,['Danger Circle']
2897.png,['Position Circle']
2898.png,['Underwater Hazard']
2899.png,['Position Circle']
29.png,['Mooring Superbuoy']
290.png,"['Can topmark', 'Radar Reflector', 'Can Buoy']"
2900.png,['Danger Circle']
2901.png,"['Dangerous Wreck, Depth Unknown']"
2902.png,['Position of Point Feature']
2903.png,['Position of Point Feature']
2904.png,['Vertical clearance']
2905.png,['Position of Point Feature']
2906.png,['Position of Point Feature']
2907.png,['Position of Point Feature']
2908.png,['Telecommunication Tower']
2909.png,['Position of Point Feature']
291.png,"['Pillar Buoy', 'Double ball topmark']"
2910.png,['Position of Point Feature']
2911.png,['Position of Point Feature']
2912.png,['Position of Point Feature']
2913.png,['Position of Point Feature']
2914.png,['Position of Point Feature']
2915.png,['Position of Point Feature']
2916.png,['Position of Point Feature']
2917.png,['Fish Haven']
2918.png,['Danger Circle']
2919.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
292.png,"['Light Flare', 'Pillar Buoy', 'Ball topmark']"
2920.png,['Minor Light']
2921.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2922.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2923.png,['Minor Light']
2924.png,['Danger Circle']
2925.png,['Danger Circle']
2926.png,['Danger Circle']
2927.png,"['Yellow', 'Conical Buoy']"
2928.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2929.png,['Position Circle']
293.png,"['Double cone topmark points together', 'Light Flare', 'Pillar Buoy']"
2930.png,['Tower']
2931.png,['Pile']
2932.png,['Tower']
2933.png,['Position of Point Feature']
2934.png,"['Dangerous Wreck, Depth Unknown']"
2935.png,"['Dangerous Wreck, Depth Unknown']"
2936.png,['Position Circle']
2937.png,['Danger Circle']
2938.png,['Position Circle']
2939.png,['Position Circle']
294.png,"['Dangerous Wreck, Depth Unknown']"
2940.png,['Underwater Hazard']
2941.png,"['Dangerous Wreck, Depth Unknown']"
2942.png,"['Dangerous Wreck, Depth Unknown']"
2943.png,"['Dangerous Wreck, Depth Unknown']"
2944.png,"['Dangerous Wreck, Depth Unknown']"
2945.png,"['Dangerous Wreck, Depth Unknown']"
2946.png,['Fish Haven']
2947.png,['circle with horizontal line pointing out of one side']
2948.png,['Pile']
2949.png,['Offshore Platform']
295.png,"['Dangerous Wreck, Depth Unknown']"
2950.png,['Pile']
2951.png,['Position of Point Feature']
2952.png,['Underwater Hazard']
2953.png,['Underwater Hazard']
2954.png,['Vertical clearance']
2955.png,['Position of Point Feature']
2956.png,['Danger Circle']
2957.png,"['Yellow', 'Pillar Buoy']"
2958.png,['Pillar Buoy']
2959.png,"['Dangerous Wreck, Depth Unknown']"
296.png,"['Light Flare', 'Pillar Buoy', 'Can topmark']"
2960.png,"['Platform', 'Light Flare']"
2961.png,['Minor Light']
2962.png,['Minor Light']
2963.png,['Minor Light']
2964.png,"['Platform', 'Light Flare']"
2965.png,"['Dangerous Wreck, Depth Unknown']"
2966.png,"['Dangerous Wreck, Depth Unknown']"
2967.png,['Position Circle']
2968.png,['Fish Haven']
2969.png,['Underwater Hazard']
297.png,"['Light Flare', 'Pillar Buoy', 'Cone topmark']"
2970.png,"['Dangerous Wreck, Depth Unknown']"
2971.png,['Danger Circle']
2972.png,"['Dangerous Wreck, Depth Unknown']"
2973.png,"['Dangerous Wreck, Depth Unknown']"
2974.png,['Position of Point Feature']
2975.png,['Position of Point Feature']
2976.png,['Minor Light']
2977.png,['Minor Light']
2979.png,['Radar Reflector']
298.png,"['Light Flare', 'Pillar Buoy', 'Ball topmark', 'Radar Reflector']"
2980.png,['Position of Point Feature']
2981.png,"['Pillar Buoy', 'Yellow']"
2982.png,['Position of Point Feature']
2983.png,['Position of Point Feature']
2984.png,"['Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']"
2985.png,"['Pillar Buoy', 'Black/Yellow/Black', 'Double cone topmark bases together']"
2986.png,"['Green', 'Pillar Buoy', 'Can topmark']"
2987.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
2988.png,"['Green', 'Pillar Buoy', 'Can topmark']"
2989.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
299.png,"['Light Flare', 'Conical Buoy', '“X” topmark']"
2990.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2991.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2992.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2993.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2994.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2995.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2996.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2997.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
2998.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
2999.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3.png,"['Lighted Beacon', 'Can topmark', 'Radar Reflector']"
30.png,"['Pillar Buoy', 'Double cone topmark points upwards']"
300.png,"['Light Flare', 'Conical Buoy', 'Cone topmark']"
3000.png,['Fish Haven']
3001.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3002.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3004.png,['Position Circle']
3005.png,['Position Circle']
3006.png,['Position Circle']
3007.png,['Position Circle']
3008.png,['Position Circle']
3009.png,['Position Circle']
301.png,['Pilot Station']
3010.png,['Position Circle']
3013.png,['Position Circle']
3014.png,['Position Circle']
3015.png,['Danger Circle']
3018.png,['horn']
3019.png,['Position Circle']
302.png,"['Can Buoy', 'Yellow']"
3020.png,"['Dangerous Wreck, Depth Unknown']"
3021.png,['Fish Haven']
3022.png,['Position Circle']
3023.png,"['Dangerous Wreck, Depth Unknown']"
3024.png,['Position of Point Feature']
3025.png,['Danger Circle']
3026.png,['Danger Circle']
3027.png,['Position Circle']
3028.png,"['Position of Point Feature', 'Green']"
3029.png,['Minor Light']
303.png,"['Yellow', 'Can Buoy']"
3030.png,['Minor Light']
3031.png,"['Position of Point Feature', 'Green']"
3032.png,"['Position of Point Feature', 'Yellow']"
3033.png,['Minor Light']
3034.png,['Minor Light']
3035.png,['Minor Light']
3036.png,"['Pillar Buoy', 'Yellow']"
3037.png,"['Red', 'Pillar Buoy']"
3038.png,"['Green', 'Pillar Buoy']"
3039.png,['Position of Point Feature']
304.png,"['Light Flare', 'Red', 'Pillar Buoy', 'Can topmark']"
3040.png,['Minor Light']
3041.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3042.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3043.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3044.png,"['Green', 'Pillar Buoy', 'Can topmark']"
3045.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3046.png,['Position of Point Feature']
3047.png,['Position of Point Feature']
3048.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3049.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
305.png,"['Yellow', 'Pillar Buoy']"
3050.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3051.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3052.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3053.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3054.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3055.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3056.png,['Danger Circle']
3057.png,['Underwater Hazard']
3059.png,['Underwater Hazard']
306.png,"['Yellow', 'Pillar Buoy']"
3060.png,['Underwater Hazard']
3061.png,['Danger Circle']
3062.png,['Danger Circle']
3063.png,['Danger Circle']
3064.png,['Underwater Hazard']
3065.png,['Underwater Hazard']
3066.png,['Danger Circle']
3067.png,['Underwater Hazard']
3068.png,['Danger Circle']
3069.png,['Danger Circle']
307.png,"['Green', 'Conical Buoy', 'Light Flare']"
3070.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3071.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3072.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3073.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3074.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3075.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3076.png,"[None, 'Pillar Buoy', '“X” topmark']"
3077.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3078.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3079.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
308.png,['Reported Anchorage']
3080.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3081.png,['Position Circle']
3082.png,['Position Circle']
3083.png,"['Dangerous Wreck, Depth Unknown']"
3084.png,"['Dangerous Wreck, Depth Unknown']"
3085.png,['Minor Light']
3086.png,['Underwater Hazard']
3087.png,['Underwater Hazard']
3088.png,"['Dangerous Wreck, Depth Unknown']"
3089.png,['Underwater Hazard']
309.png,"['Green', 'Pillar Buoy', 'Green', 'Pillar Buoy', 'Light Flare', 'Green', 'Pillar Buoy', 'Pillar Buoy', 'Reported Anchorage']"
3090.png,['Underwater Hazard']
3091.png,['Underwater Hazard']
3092.png,['Underwater Hazard']
3093.png,['Underwater Hazard']
3094.png,['Danger Circle']
3095.png,['Underwater Hazard']
3096.png,['Underwater Hazard']
3097.png,"['Dangerous Wreck, Depth Unknown']"
3098.png,"['Dangerous Wreck, Depth Unknown']"
3099.png,"['Dangerous Wreck, Depth Unknown']"
31.png,['Danger Circle']
310.png,"['Green', 'Conical Buoy', 'Reported Anchorage']"
3100.png,"['Dangerous Wreck, Depth Unknown']"
3101.png,['Underwater Hazard']
3102.png,['Fish Haven']
3103.png,['Minor Light']
3104.png,['Position of Point Feature']
3105.png,['Position of Point Feature']
3106.png,['Position of Point Feature']
3107.png,['Fish Haven']
3108.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']"
3109.png,"['Red', 'Light Flare', 'Pillar Buoy', 'Cone topmark']"
311.png,['Reported Anchorage']
3110.png,"['Light Flare', '“X” topmark', 'Pillar Buoy', 'Yellow']"
3111.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']"
3112.png,"['Light Flare', 'Pillar Buoy', 'Cone topmark', 'Red']"
3113.png,"['Light Flare', 'Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']"
3114.png,"['Black/Yellow', 'Light Flare', 'Pillar Buoy', 'Double cone topmark points upwards']"
3115.png,"['Yellow', 'Light Flare', 'Pillar Buoy', '“X” topmark']"
3116.png,"['Light Flare', 'Major Light']"
3117.png,"['Light Flare', 'Major Light']"
3118.png,"['Light Flare', 'Major Light']"
3119.png,"['Light Flare', 'Major Light']"
312.png,"['Moored Storage Tanker', 'Light Flare']"
3120.png,"['Reported Anchorage', 'Quarantine']"
3121.png,"['Reported Anchorage', 'Quarantine']"
3122.png,"['Reported Anchorage', 'Quarantine']"
3123.png,"['Light Flare', 'Major Light']"
3124.png,"['Light Flare', 'Major Light']"
3125.png,"['Light Flare', 'Major Light']"
3126.png,"['Light Flare', 'Major Light']"
3127.png,"['Light Flare', 'Major Light']"
3128.png,"['Light Flare', 'Major Light']"
3129.png,"['Minor Light', 'Major Light']"
313.png,"['Dangerous Wreck, Depth Unknown']"
3130.png,['area boundary']
3131.png,"['Light Flare', 'Major Light']"
3132.png,"['Light Flare', 'Major Light']"
3133.png,"[None, 'Pillar Buoy', 'Cone topmark']"
3134.png,"['Green', 'Pillar Buoy', 'Can topmark']"
3135.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3136.png,"['Green', 'Can topmark', 'Pillar Buoy']"
3137.png,"['Cone topmark', 'Pillar Buoy', 'Red']"
3138.png,"['Can topmark', 'Pillar Buoy', 'Green']"
3139.png,"['Green', 'Can topmark', 'Pillar Buoy']"
314.png,"['Danger Circle', None]"
3140.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3141.png,"['Green', 'Can topmark', 'Lighted Beacon']"
3142.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3143.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3144.png,"['Yellow', '“X” topmark', 'Conical Buoy']"
3145.png,"['Yellow', '“X” topmark', 'Conical Buoy']"
3146.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3147.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3148.png,"['Pillar Buoy', 'Red', 'Cone topmark']"
3149.png,"['Pillar Buoy', 'Can topmark', 'Green']"
315.png,['Danger Circle']
3150.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3151.png,"['Cone topmark', 'Pillar Buoy', 'Red']"
3152.png,"['Green', 'Can topmark', 'Pillar Buoy']"
3153.png,"['Green', 'Pillar Buoy', 'Can topmark']"
3154.png,"['Cone topmark', 'Pillar Buoy', 'Red']"
3155.png,"['Green', 'Can topmark', 'Pillar Buoy']"
3156.png,"['Green', 'Can topmark', 'Pillar Buoy']"
3157.png,"['Red', 'Cone topmark', 'Pillar Buoy']"
3158.png,"['Underwater Hazard', 'Rock that covers and uncovers']"
3159.png,"['Rock that covers and uncovers', 'Underwater Hazard']"
316.png,['Submarine Cable']
3160.png,['Rock that covers and uncovers']
3161.png,['Rock that covers and uncovers']
3162.png,['Danger Circle']
3163.png,"['Pillar Buoy', 'Can topmark', 'Green']"
3164.png,['Position of Point Feature']
3165.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3166.png,"['Yellow', 'Conical Buoy', '“X” topmark']"
3167.png,['horn']
3168.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3169.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
317.png,['Submarine Cable']
3170.png,['Minor Light']
3171.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3172.png,['Danger Circle']
3173.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3174.png,"['Minor Light', 'Offshore Platform', 'Light Flare']"
3175.png,"['Pillar Buoy', 'Cone topmark', 'Red']"
3176.png,"['Pillar Buoy', 'Can topmark', 'Green']"
3177.png,"['Red', 'Pillar Buoy', 'Cone topmark']"
3178.png,"['Pillar Buoy', 'White with Blue Horizontal Band(s)']"
3179.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
318.png,['Submarine Cable']
3180.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3181.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3182.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3183.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3184.png,"['0.6', 'Green', 'Can topmark']"
3185.png,"['Green', 'Lighted Beacon', 'Can topmark']"
3186.png,"['Green', 'Lighted Beacon', 'Can topmark']"
3187.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3188.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3189.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
319.png,['Submarine Cable']
3190.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3191.png,['Position Circle']
3192.png,['horn']
3193.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3194.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3195.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3196.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3197.png,"['Yellow', 'Lighted Beacon', '“X” topmark']"
3198.png,"['Lighted Beacon', 'Yellow', '“X” topmark']"
3199.png,"['Dangerous Wreck, Depth Unknown']"
32.png,['Masts']
320.png,"['Reported Anchorage', 'Pilot Station']"
3200.png,"['Red', 'Can Buoy']"
3201.png,"['Lighted Beacon', 'Beacon', 'Red']"
3202.png,"['Lighted Beacon', 'Can topmark', 'White']"
3203.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3204.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3205.png,['Position Circle']
3206.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3207.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3208.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3209.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
321.png,"['Reported Anchorage', 'Pilot Station']"
3210.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3211.png,"['Yellow', '“X” topmark', 'Conical Buoy']"
3212.png,"['Yellow', 'Pillar Buoy', '“X” topmark']"
3213.png,"['Green', 'Pillar Buoy', 'Can topmark']"
3214.png,"['Pillar Buoy', 'Green', 'Can topmark']"
3215.png,['Masts']
3216.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3217.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3218.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3219.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
322.png,['Platform']
3220.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3221.png,"['0.6', 'Yellow', '“X” topmark']"
3222.png,"['Yellow', 'Lighted Beacon', '“X” topmark']"
3223.png,"['Yellow', '“X” topmark', 'Lighted Beacon']"
3224.png,['Minor Light']
3225.png,['Minor Light']
3229.png,['Blue/Yellow']
323.png,"['Dangerous Wreck, Depth Unknown', 'Dangerous Wreck, Depth Unknown']"
3230.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
3231.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']"
